../ecoli_genomes/GCF_000163235.1_ASM16323v1_genomic.fna.gz,../ecoli_genomes/GCF_000164555.1_ASM16455v1_genomic.fna.gz,../ecoli_genomes/GCF_000208545.1_ASM20854v2_genomic.fna.gz,../ecoli_genomes/GCF_000233875.1_ASM23387v1_genomic.fna.gz,../ecoli_genomes/GCF_000249735.1_ASM24973v2_genomic.fna.gz,../ecoli_genomes/GCF_000261145.1_Esch_coli_M919_V2_genomic.fna.gz,../ecoli_genomes/GCF_000267705.2_ASM26770v2_genomic.fna.gz,../ecoli_genomes/GCF_000350665.1_Esch_coli_KTE5_V1_genomic.fna.gz,../ecoli_genomes/GCF_000351625.1_Esch_coli_KTE66_V1_genomic.fna.gz,../ecoli_genomes/GCF_000352285.1_Esch_coli_KTE46_V1_genomic.fna.gz,../ecoli_genomes/GCF_000358895.1_ASM35889v1_genomic.fna.gz,../ecoli_genomes/GCF_000456385.1_Esch_coli_HVH_26_4-5703913_V1_genomic.fna.gz,../ecoli_genomes/GCF_000458195.1_Esch_coli_HVH_147_4-5893887_V1_genomic.fna.gz,../ecoli_genomes/GCF_000459755.1_Esch_coli_KOEGE_58_171a_V1_genomic.fna.gz,../ecoli_genomes/GCF_000460055.1_Esch_coli_UMEA_3053-1_V1_genomic.fna.gz,../ecoli_genomes/GCF_000462165.2_ASM46216v2_genomic.fna.gz,../ecoli_genomes/GCF_000601135.1_ASM60113v1_genomic.fna.gz,../ecoli_genomes/GCF_000614595.1_Ec2010EL1058_genomic.fna.gz,../ecoli_genomes/GCF_000617745.1_Ec2010C-4529_genomic.fna.gz,../ecoli_genomes/GCF_000618265.2_EcF6751_genomic.fna.gz,../ecoli_genomes/GCF_000619005.2_Ec2009C-4052_genomic.fna.gz,../ecoli_genomes/GCF_000619105.1_Ec2009C-4780_genomic.fna.gz,../ecoli_genomes/GCF_000619765.2_Ec2009C-3279_genomic.fna.gz,../ecoli_genomes/GCF_000687005.1_ASM68700v1_genomic.fna.gz,../ecoli_genomes/GCF_000687025.1_ASM68702v1_genomic.fna.gz,../ecoli_genomes/GCF_000700125.1_ASM70012v1_genomic.fna.gz,../ecoli_genomes/GCF_000753315.1_FHI35_genomic.fna.gz,../ecoli_genomes/GCF_000776375.1_ASM77637v1_genomic.fna.gz,../ecoli_genomes/GCF_000779395.1_ASM77939v1_genomic.fna.gz,../ecoli_genomes/GCF_000780315.1_ASM78031v1_genomic.fna.gz,../ecoli_genomes/GCF_000781995.1_ASM78199v1_genomic.fna.gz,../ecoli_genomes/GCF_000986765.1_ASM98676v1_genomic.fna.gz,../ecoli_genomes/GCF_001041375.1_ViralProj287958_genomic.fna.gz,../ecoli_genomes/GCF_001265335.1_302014_genomic.fna.gz,../ecoli_genomes/GCF_001265625.1_100854_genomic.fna.gz,../ecoli_genomes/GCF_001267345.1_303289_genomic.fna.gz,../ecoli_genomes/GCF_001309985.1_ASM130998v1_genomic.fna.gz,../ecoli_genomes/GCF_001521695.1_ASM152169v1_genomic.fna.gz,../ecoli_genomes/GCF_001592595.1_ASM159259v1_genomic.fna.gz,../ecoli_genomes/GCF_001614975.1_ASM161497v1_genomic.fna.gz,../ecoli_genomes/GCF_001692775.1_ASM169277v1_genomic.fna.gz,../ecoli_genomes/GCF_001748915.1_ASM174891v1_genomic.fna.gz,../ecoli_genomes/GCF_001749235.1_ASM174923v1_genomic.fna.gz,../ecoli_genomes/GCF_001881155.1_ASM188115v1_genomic.fna.gz,../ecoli_genomes/GCF_001881345.1_ASM188134v1_genomic.fna.gz,../ecoli_genomes/GCF_001892405.1_ASM189240v1_genomic.fna.gz,../ecoli_genomes/GCF_001892585.1_ASM189258v1_genomic.fna.gz,../ecoli_genomes/GCF_001893985.1_ASM189398v1_genomic.fna.gz,../ecoli_genomes/GCF_002001595.1_ASM200159v1_genomic.fna.gz,../ecoli_genomes/GCF_002002145.1_ASM200214v1_genomic.fna.gz
1.0,0.7724302505533273,0.7677465963578505,0.7665708867464881,0.7548850096446675,0.7697572274583486,0.7760399178687434,0.7723638795522588,0.7988234861692416,0.7727650183663191,0.7800621320688403,0.7737297202389974,0.7766547137211248,0.7642208878333301,0.7584431773153653,0.7766595813782319,0.7310388842781025,0.7790126720066176,0.7507781963257706,0.7798174326298777,0.7736480635961385,0.760912527182884,0.7825570436316438,0.7477062821626885,0.7363708436956962,0.712316895411115,0.7795461128619205,0.7678888687035779,0.7846305664375027,0.7996680861672247,0.7552891161386481,0.7700351588891148,0.06028829000353919,0.7761293154404927,0.7670363454428754,0.7623107206778319,0.7664854098957591,0.7787434232807635,0.6619677122817191,0.7807898544758624,0.7584228388587683,0.775726192507227,0.7819613988878242,0.7731653572336805,0.7752005418557381,0.7744895527296113,0.7763087687221538,0.7766249127985593,0.7660548233788391,0.7896281461092727
0.7724302505533273,1.0,0.7514651686526749,0.7530884969985078,0.7633849418631743,0.8066353701483817,0.7715888392217544,0.7571633352992813,0.7588969231161643,0.7591403070324722,0.792468829213994,0.7592215393154526,0.7883077339689454,0.7513432512136955,0.7465700346282679,0.7715429345906442,0.7488817767775108,0.7934537532047263,0.7598543350183984,0.7760461651562482,0.7876196935286118,0.76999315785351,0.7938404389812583,0.7845282994501612,0.7702718904435293,0.7284717403605651,0.7932925141312996,0.7559582505404838,0.7640573544011837,0.7622472509649513,0.7453739265873917,0.7790593304406673,0.060596101765513666,0.7854159034204651,0.8111819600005766,0.7480661364011556,0.7615467553194984,0.79292297772351,0.6600455795833171,0.7933673817526279,0.7471336359837399,0.8011300382237365,0.7949087713752925,0.7629416269048984,0.7605550957811036,0.7551986131113759,0.8051070309709979,0.8058624126313015,0.7593248427330526,0.763412538836182
0.7677465963578505,0.7514651686526749,1.0,0.7424296162395359,0.727559059677989,0.740841796814013,0.7526105886100076,0.7475449279464478,0.7621976763671963,0.7482516796463154,0.7549654402745112,0.7455695164603967,0.7541108963533081,0.745038065581485,0.7406824282128666,0.7537446793374614,0.6993467655352072,0.7583161642025069,0.7284687451043548,0.7584081833840215,0.7574797541920965,0.7400974855211083,0.759899462689734,0.7139352911252395,0.704774408323856,0.681927458200674,0.7595228021503038,0.7482199412233592,0.7623336357679567,0.7656785462467627,0.738116159440144,0.7432961964593867,0.061464675567748706,0.753884701459536,0.7395123356191947,0.746092481408681,0.743998311186074,0.7525686107593259,0.6367939822761726,0.7600591011925312,0.7406914821584338,0.7519559386141497,0.7614005643268308,0.7523530429784371,0.7477912672502596,0.7561875940901145,0.7565588937976233,0.7565192456880516,0.7529074863989068,0.7655854839986223
0.7665708867464881,0.7530884969985078,0.7424296162395359,1.0,0.7474060859106169,0.7529696582170244,0.7521145514722204,0.8281038763317516,0.762608223328482,0.8351805434126917,0.7576720474585603,0.8306473253904558,0.759666292614747,0.8473320514010965,0.8537624226170248,0.7568101393523123,0.7157209614047442,0.7596067734597799,0.7316819663828753,0.756125272871704,0.7544130854645714,0.7408975274178614,0.7642643677720596,0.7291366967377797,0.722731798061984,0.6963678115485672,0.7587609568768678,0.835473086350455,0.7657814457818869,0.7588189183923162,0.8256516538609653,0.7582241325901767,0.06040901990834102,0.7533232527777317,0.7476024170745109,0.79383352646397,0.7454621099860147,0.7530971944524023,0.678449787058629,0.7550084555524376,0.8354906519161298,0.7555978259751108,0.758550056887799,0.838980406677472,0.832407074095946,0.7624972527437227,0.756963380675569,0.7580315358153416,0.8138683068883468,0.7714603028947816
0.7548850096446675,0.7633849418631743,0.727559059677989,0.7474060859106169,1.0,0.7766744128303152,0.7525307397824429,0.7476310929738567,0.7541057031361842,0.7503355383472531,0.7991845735507535,0.7412915268120541,0.7988222269344499,0.7402410685590114,0.746579882270403,0.7657783051689164,0.7472993469878147,0.7781834794434672,0.752450183400133,0.7564384984954813,0.7793530482708412,0.7599177815377889,0.7821881502847289,0.7629132611240887,0.7503432164479328,0.7279902984312027,0.783773104579301,0.7347902534729159,0.7493708261777932,0.752107495585823,0.7378819527520963,0.7924520453517696,0.060139399418369655,0.7825138236824916,0.7684428966157796,0.7324808845986288,0.7519064710648355,0.791933741870715,0.6443495797537842,0.7887019441477986,0.7465997724829964,0.7790399903713011,0.7927745381272455,0.7424263415087586,0.7434474705275753,0.7403731421594859,0.7830631762707919,0.7837025933866909,0.7386183177055777,0.7493506293284458
0.7697572274583486,0.8066353701483817,0.740841796814013,0.7529696582170244,0.7766744128303152,1.0,0.7795965192798959,0.7581389498152769,0.7552139631602149,0.7521082907272099,0.7925804385616126,0.7542944525783386,0.7869031133631855,0.7495253448336963,0.74567857960331,0.7795888901415166,0.7593148465056253,0.7965523864654397,0.768595634276695,0.7784065209778976,0.7853428727572159,0.7908014063467124,0.7957678839315214,0.7918339679197749,0.7844409586605372,0.740676307131221,0.787163934034347,0.7495766296137704,0.7602166321847155,0.7536318919666763,0.741518722339193,0.7877933039855365,0.060401361395510667,0.7924683560260131,0.8182905378775301,0.7510822817739757,0.7689157346727239,0.7916916331868893,0.6497211141652244,0.7912281617406943,0.7460093995212571,0.8098747328716176,0.7927889545051834,0.7570382905586962,0.7560088869616529,0.7523894498353376,0.8077706706857113,0.8096699360222878,0.7497068002300327,0.7634629803370571
0.7760399178687434,0.7715888392217544,0.7526105886100076,0.7521145514722204,0.7525307397824429,0.7795965192798959,1.0,0.7562692531320645,0.7687830741838815,0.7529736929394897,0.781192113159286,0.7531437371047855,0.7791302166063403,0.7506804669058541,0.7464387869873839,0.8979280333718399,0.727152225495078,0.8048421180914174,0.7724065932287221,0.9396350294801138,0.8016583561036272,0.7819176232096077,0.8063520528684633,0.7465801458112675,0.7349542881107343,0.7086517426502386,0.7887388885277069,0.7519113476752214,0.7657615739306348,0.7677773437221342,0.7426571961680419,0.7750965965369568,0.0610840315343778,0.7885217206908846,0.7781379075132402,0.759719818135686,0.912193429379071,0.7745154963509984,0.6479205582794734,0.7841115350947191,0.7434044028425801,0.7814862977649555,0.7877061655725828,0.7581755378585219,0.7565597650453366,0.7578034771172494,0.7777841788890043,0.7783439214165406,0.7523091732170308,0.7699150840744262
0.7723638795522588,0.7571633352992813,0.7475449279464478,0.8281038763317516,0.7476310929738567,0.7581389498152769,0.7562692531320645,1.0,0.7646054786329465,0.831218041965097,0.7606056482354201,0.8248096037960222,0.7650468455614333,0.8240594011624514,0.8191462894129329,0.7584202102298727,0.7176558036344056,0.7639597461881226,0.7380536812633173,0.7599057204657818,0.7586953583767406,0.7460275682683761,0.7668523126426656,0.7338222207748997,0.722734944841146,0.699506757085509,0.7644857296541038,0.8823226101542777,0.7743048350678587,0.7631076456310184,0.8148574467496857,0.7586628886887867,0.061171735337368194,0.7611016874922385,0.7501686825178027,0.7967989416465213,0.7478696529800888,0.7654251714135283,0.6825069440046502,0.7637665001358075,0.8180332633548976,0.7600301608561405,0.7655101858121258,0.8866409629641216,0.8763475055327995,0.7658019319075646,0.759724202022598,0.7601858490922433,0.8157043884282783,0.7743797257081376
0.7988234861692416,0.7588969231161643,0.7621976763671963,0.762608223328482,0.7541057031361842,0.7552139631602149,0.7687830741838815,0.7646054786329465,1.0,0.7699654317027547,0.7713945801553475,0.7576344704919659,0.7756280068164094,0.7609283734536844,0.7607639412474565,0.7745237810293604,0.7120982966885894,0.7720416255151568,0.7410786614869638,0.775159181608512,0.7687878675879802,0.753743903819754,0.7754668322261382,0.7295332293688799,0.7182937302307215,0.6952365568282034,0.7751562481951256,0.7597897273238033,0.7809105690266827,0.8091645006150785,0.7553934781697533,0.7626191823429932,0.06108473407756809,0.7687810099276502,0.7540213073440134,0.7609147768217509,0.7629804700813749,0.7658139325423776,0.6464537648424199,0.7749258170774649,0.7565825820904819,0.7646381973945817,0.7784557384083199,0.7634552064962802,0.759652979211151,0.7727177969497568,0.7666502094207629,0.7668523553331938,0.7625186059873997,0.7867512780669713
0.7727650183663191,0.7591403070324722,0.7482516796463154,0.8351805434126917,0.7503355383472531,0.7521082907272099,0.7529736929394897,0.831218041965097,0.7699654317027547,1.0,0.7671695153204509,0.8220147141943754,0.769448808181276,0.8291925240156154,0.8271122073014802,0.7594115446785459,0.7096430496023481,0.7624014695545922,0.7329687295676816,0.7578850336243571,0.7564742163679696,0.7436325110058577,0.7613955706212175,0.7294203619507234,0.7180235584780648,0.6954691031082636,0.7640952503320269,0.8300036816631275,0.7727686601853991,0.7674570705144643,0.8315650372949264,0.7523005315694727,0.06024985467432631,0.7551192416315834,0.7494799893183052,0.8002393485759793,0.7461871618105798,0.7591028358340872,0.6790361375232574,0.7639295645546453,0.8351546708877701,0.7580152626479396,0.7636660195278098,0.8329019458927421,0.8310101395454291,0.762809272615234,0.7604467260844111,0.7606814231875967,0.8246543593803095,0.7709287093511077
0.7800621320688403,0.792468829213994,0.7549654402745112,0.7576720474585603,0.7991845735507535,0.7925804385616126,0.781192113159286,0.7606056482354201,0.7713945801553475,0.7671695153204509,1.0,0.7594627512888799,0.8359390930504903,0.758563274325828,0.7527034879120393,0.7850554359194358,0.7406227178890352,0.8235683790875706,0.7876678695704195,0.7853735640616333,0.8139058202866077,0.8090417878875549,0.822016630086626,0.7697901213868324,0.7459933299008961,0.7279238182906578,0.826759006522308,0.7598980230423477,0.7681358241335493,0.7750177624837535,0.7507689452708982,0.7992006323552959,0.05948592255216345,0.8124329673988553,0.7961164539956973,0.7600762011413809,0.7717441705614818,0.8181362406930877,0.64551622122434,0.8353003906038934,0.752323098616232,0.8081806804868263,0.8320877592924845,0.7631273776727447,0.7603974202056298,0.7587238261572992,0.8080416869883453,0.8083052764793627,0.7626625766260856,0.7730968187550027
